ts,bar_idx,setup_type,side,entry,vol_z_1m,vol_z_15m,vol_z_1h,atr_1h_pct,atr_ratio_20,bb_width_pct,ema50_200_spread_pct,adx_1h,trend_slope_6h_pct,rsi_1h,rsi_15m,mfi_1h,eth_rsi_1h,btc_eth_corr_30h,session,hour_utc,last5_close_lean,last5_wick_imbalance,verdict,pnl_pct,hold_minutes,class
1748061960000,24060,long_multi_divergence,long,108485.1,-0.6720483847603902,-0.6404181964368647,-0.6786208471406556,0.6860779486588712,1.556860144684271,3.903838136749196,2.0603767523365186,44.755246074523136,0.6379561950351958,36.98319464123576,72.02164489570382,24.285160701507166,50.0,0.0,ASIA,4,0.3406388034061446,1144.9999999333522,EXPIRE,-0.3939,240,NEUTRAL
1748065560000,24120,long_multi_divergence,long,108235.7,3.005404729082616,-0.44482036703496525,-0.6480847778669445,0.6526637057206983,1.6115065498059329,3.264948266921076,2.0179228801855205,40.05044384028286,0.8548215914713428,41.361513403194735,65.68633572692266,25.8202529010385,50.0,0.0,ASIA,5,0.8432149228411683,0.00041017227213894434,EXPIRE,-0.0391,240,NEUTRAL
1748069160000,24180,long_multi_divergence,long,107960.0,-0.29382469474458656,2.3237120868916414,-0.49219709525714,0.6170910432387265,1.5397566054177256,2.5604247335735444,2.0013196293448385,33.63836407435843,0.552601607873143,36.8723747827612,33.99255038631078,30.018521806597434,50.0,0.0,ASIA,6,0.3789372141445741,0.37299035369816796,TP1,0.8438,240,TRUE
1748072760000,24240,long_multi_divergence,long,107587.8,0.2830010665713635,1.1235832602513667,-0.5767720316876261,0.6108734498118954,1.1530409181396757,2.5951072908759523,1.9333128994596538,55.51526064187257,0.10095903171625957,28.533895952995906,21.484708639833244,19.579130694011283,50.0,0.0,ASIA,7,0.19997994257595586,0.0008888888890694045,TP1,1.4387,240,TRUE
1748076360000,24300,long_multi_divergence,long,108251.2,1.2006159593915067,0.25372971001569095,-0.591350894151646,0.5977378468850367,0.960032740642094,2.597103542302528,1.934165944446467,48.52185496811428,0.4150037698100545,43.68191467570436,47.52337198571576,25.91383304040896,50.0,0.0,EU,8,0.9998033494140712,0.0033783783815174305,TP1,0.3988,240,TRUE
1748079960000,24360,long_multi_divergence,long,108161.7,1.1497196643950651,-1.0661763223535854,-0.7353946207784562,0.5799518427325896,0.8441164921673338,2.370478856052482,1.9070079111287779,41.92241531758913,-0.1888133118875523,43.56509425201965,49.21580158645642,32.2489808045528,50.0,0.0,EU,9,0.797198619068791,0.0008375209375845361,TP1,0.3717,240,TRUE
1748083560000,24420,long_multi_divergence,long,109095.0,-0.5974375397872465,1.245915743454835,2.5539845269812687,0.6120616276041357,0.8852164804624644,2.180580981120116,1.9228131582213002,7.758997716591578,0.562215611788791,59.0148613001328,67.06947001259577,48.91247569135914,50.0,0.0,EU,10,0.40034605945536017,2.988167001562877,EXPIRE,-0.2513,240,NEUTRAL
1748087160000,24480,long_multi_divergence,long,109208.6,-0.6321694620342742,0.09429201349682068,2.1128188968789785,0.598434905521271,0.8287597605590002,2.246505830748759,1.8580103334286378,1.3523456250337575,0.8988533171316563,59.5853430725867,81.51736973895012,60.72247663143801,50.0,0.0,EU,11,0.4852248085420746,0.5545693622614603,EXPIRE,-0.3981,240,NEUTRAL
1748090760000,24540,long_multi_divergence,long,108776.6,-0.5952770171047634,-0.14049126348087265,0.810153739129132,0.5807510570711989,0.7509192398938965,2.1884703132448764,1.8873086657918294,0.34771032518102235,0.7564283768459031,60.25407436261526,61.16821840385552,58.3788783872142,50.0,0.0,EU,12,0.1942748406426334,2.4493506493481556,EXPIRE,0.1566,240,NEUTRAL
1748094360000,24600,long_multi_divergence,long,108590.3,-0.7264863551965902,-0.8026045545157126,-0.46261759420026805,0.5328028342655144,0.6677810955437165,1.9859568944068782,1.863398047570418,21.314658083104295,0.9318347116655878,64.18919069663663,54.6847405851747,62.38904983763133,50.0,0.0,EU,13,0.2258260364701889,1.8643410852691535,EXPIRE,0.3068,240,NEUTRAL
