ts,bar_idx,setup_type,side,entry,vol_z_1m,vol_z_15m,vol_z_1h,atr_1h_pct,atr_ratio_20,bb_width_pct,ema50_200_spread_pct,adx_1h,trend_slope_6h_pct,rsi_1h,rsi_15m,mfi_1h,eth_rsi_1h,btc_eth_corr_30h,session,hour_utc,last5_close_lean,last5_wick_imbalance,verdict,pnl_pct,hold_minutes,class
1762854360000,270600,long_dump_reversal,long,104717.7,1.903194221260269,-0.6003244827544015,-0.790834445113267,0.7033825642767902,1.1497050977289063,1.9894041891551473,0.23974946563781177,17.56017102757804,-1.3943507176673886,39.95561463055704,48.07895092605141,43.33706879383478,50.0,0.0,EU,9,0.4173500982908932,0.3861731325568551,EXPIRE,-0.5725,120,NEUTRAL
1762865160000,270780,long_dump_reversal,long,104353.6,1.406275865961363,4.1481953819435615,2.5511873981820683,0.6927976586975771,1.1608980497921242,2.0823975619834196,0.22755429239681896,24.630580859117572,-0.6939304456425448,32.312715466978815,29.45735251491209,35.5791208209059,50.0,0.0,EU,12,0.4566366333224979,0.9660206608040265,EXPIRE,-0.4402,120,NEUTRAL
1762875960000,270960,long_dump_reversal,long,103006.3,1.173572732451207,0.6478397404337942,1.4792480241376271,0.7278132745831629,1.1396822536193547,2.9501416613048375,0.1492031500768215,79.3615186275865,-1.4438567830184208,26.018441723179052,24.527648596354226,13.076861221656415,50.0,0.0,US,15,0.36229356811819474,1.1451318039747695,EXPIRE,0.1353,120,NEUTRAL
1762879560000,271020,long_dump_reversal,long,103292.1,-0.009707324823752667,-0.8023275219023467,-0.5415963799914143,0.6594005678478393,1.0184738628236238,3.3226074772369203,0.1230080148061239,77.24221019357766,-1.689495303032878,17.741459228828617,31.571396690789484,14.032878408654994,50.0,0.0,US,16,0.5995370229692129,1.2113964122409164,EXPIRE,-0.2046,120,NEUTRAL
1762883160000,271080,long_dump_reversal,long,102645.4,-0.06762409614537312,-0.23432728375876605,-0.19698879325707933,0.6639396915226012,0.9850476988663972,3.663775368790473,0.09474715441241455,79.1240555878236,-1.873397023508254,18.242448818239808,33.45310158128953,8.974294652878456,50.0,0.0,US,17,0.44834238135200016,1.0981283059812867,EXPIRE,0.1999,120,NEUTRAL
1762886760000,271140,long_dump_reversal,long,102908.9,-0.3731965320681382,-0.7926444519158916,-0.7644217983782106,0.6415110459826825,0.9437059535520261,3.8434816949226764,0.08703592619747826,75.53702286336255,-1.0807911885900023,22.425630898754036,43.238900447080844,12.201792248027743,50.0,0.0,US,18,0.40695170053832347,3.418197351556702,EXPIRE,-0.1546,120,NEUTRAL
1762890360000,271200,long_dump_reversal,long,102870.7,1.5332788849651606,-0.6771237657382052,-0.7756836259495465,0.643159469518077,0.9828328331456285,4.042903815623642,0.04095207387025895,73.03955191425875,-1.211340986361648,23.71025505124304,44.71191327243566,12.450896809227615,50.0,0.0,US,19,0.4194237846998831,1.5353083897330062,EXPIRE,-0.3307,120,NEUTRAL
1762897560000,271320,long_dump_reversal,long,102220.9,-0.3871974871780462,1.1775818287576145,-0.3123412619557687,0.6557314162246338,0.8882415804624115,4.374416722004988,-0.09150141814504198,72.72244042169899,-0.794608412717337,23.39614143453906,34.76957042492701,12.78843331536865,50.0,0.0,US,21,0.45852708918266644,3.917813455654434,SL,-0.7818,18,FALSE
1762901160000,271380,long_dump_reversal,long,102652.9,-0.7656816914205716,-0.9364950695691349,-0.4420685748073685,0.662038770675848,0.8143597290188915,4.131190967751572,-0.11740202863245769,69.74834790734904,-0.3862883963673671,23.24932125013933,37.87069744516549,13.55260481963083,50.0,0.0,US,22,0.34650059508499953,338.5999999801512,SL,-0.7818,21,FALSE
1762904760000,271440,long_dump_reversal,long,102698.4,-0.8477344756909714,-0.6085426913542782,-0.5663532769793731,0.6500957780171762,0.7935587208806517,3.820799113213686,-0.1459283591223646,77.03982177666376,-0.27095290944879563,25.516390336818645,53.07559670807882,13.750321034928973,50.0,0.0,US,23,0.1478288772456757,7.9068493150743775,EXPIRE,0.4532,120,NEUTRAL
