open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2024-01-02 06:00:00+00:00,45179.48,45308.15,45130.0,45168.75,1390.33832,2024-01-02 06:59:59.999000+00:00,62888409.27172380,44142,692.70450000,31334357.83242730,0
2024-01-02 07:00:00+00:00,45168.75,45643.75,45168.74,45455.53,3112.52478,2024-01-02 07:59:59.999000+00:00,141383176.06595610,99665,1541.83339000,70035220.55370840,0
2024-01-02 08:00:00+00:00,45455.52,45852.93,45326.6,45759.3,3323.21707,2024-01-02 08:59:59.999000+00:00,151813235.98874190,114352,1759.76998000,80392272.81317230,0
2024-01-02 09:00:00+00:00,45759.3,45879.63,45631.1,45673.48,2096.46195,2024-01-02 09:59:59.999000+00:00,95894862.44019880,69466,1013.31079000,46350355.47036530,0
2024-01-02 10:00:00+00:00,45673.48,45711.1,45431.52,45584.99,2069.22249,2024-01-02 10:59:59.999000+00:00,94321216.39109180,75001,903.64196000,41194364.40073000,0
2024-01-02 11:00:00+00:00,45585.0,45698.67,45200.0,45433.99,2538.49307,2024-01-02 11:59:59.999000+00:00,115284960.65626640,87017,1221.33300000,55465991.12264230,0
2024-01-02 12:00:00+00:00,45433.99,45589.68,45271.04,45301.99,2128.11147,2024-01-02 12:59:59.999000+00:00,96664856.54113820,78888,1160.45311000,52714128.77449550,0
2024-01-02 13:00:00+00:00,45302.0,45705.8,45264.39,45637.93,2253.76868,2024-01-02 13:59:59.999000+00:00,102627045.46939580,78417,1147.99384000,52266950.31576890,0
2024-01-02 14:00:00+00:00,45637.92,45800.0,44970.0,45258.73,4553.21243,2024-01-02 14:59:59.999000+00:00,206816073.74788050,142534,2241.35114000,101809487.46650740,0
2024-01-02 15:00:00+00:00,45258.73,45349.98,44833.33,45184.82,4301.03657,2024-01-02 15:59:59.999000+00:00,194029243.18197000,134773,2085.18064000,94072677.07956590,0
2024-01-02 16:00:00+00:00,45184.83,45399.84,44890.11,45357.84,3052.23783,2024-01-02 16:59:59.999000+00:00,137806764.77377750,113952,1471.41532000,66441110.39689320,0
2024-01-02 17:00:00+00:00,45357.84,45382.08,44950.48,44966.15,2540.00308,2024-01-02 17:59:59.999000+00:00,114638119.98118410,93547,1364.95781000,61619852.17493640,0
2024-01-02 18:00:00+00:00,44966.16,45271.2,44944.0,45154.69,1806.0773,2024-01-02 18:59:59.999000+00:00,81458425.08799320,83428,989.40372000,44617713.81042910,0
2024-01-02 19:00:00+00:00,45154.7,45243.0,44790.96,45039.49,2347.28624,2024-01-02 19:59:59.999000+00:00,105621621.88210400,91929,1188.77845000,53502483.78857740,0
2024-01-02 20:00:00+00:00,45039.49,45180.55,44742.96,44788.28,1940.02489,2024-01-02 20:59:59.999000+00:00,87211403.19649210,78184,904.33595000,40655036.57536910,0
2024-01-02 21:00:00+00:00,44788.27,45119.76,44600.0,45119.74,2043.74183,2024-01-02 21:59:59.999000+00:00,91695184.37305350,84667,1061.09926000,47618973.97317830,0
2024-01-02 22:00:00+00:00,45119.74,45297.26,44840.01,44981.73,1591.57491,2024-01-02 22:59:59.999000+00:00,71768760.41836650,61819,878.74596000,39626944.91763470,0
2024-01-02 23:00:00+00:00,44981.72,45049.98,44802.01,44946.91,1080.22719,2024-01-02 23:59:59.999000+00:00,48540246.17755770,48014,530.80152000,23852035.61094170,0
2024-01-03 00:00:00+00:00,44946.91,45212.57,44862.11,45135.61,1410.31904,2024-01-03 00:59:59.999000+00:00,63508730.03508080,63005,653.69915000,29437039.55142820,0
2024-01-03 01:00:00+00:00,45135.61,45329.83,45102.72,45317.58,1166.18095,2024-01-03 01:59:59.999000+00:00,52726403.21111250,46990,577.90491000,26128343.43749950,0
2024-01-03 02:00:00+00:00,45317.58,45410.91,45211.73,45274.57,1434.81631,2024-01-03 02:59:59.999000+00:00,65005733.51702860,46604,566.41680000,25665211.22835160,0
2024-01-03 03:00:00+00:00,45274.57,45310.0,45151.91,45262.69,739.36966,2024-01-03 03:59:59.999000+00:00,33444835.10153000,35533,313.44049000,14178044.14619140,0
2024-01-03 04:00:00+00:00,45262.7,45272.16,45115.59,45183.45,796.786,2024-01-03 04:59:59.999000+00:00,36017421.47359920,33144,360.92348000,16314228.76877280,0
2024-01-03 05:00:00+00:00,45183.45,45294.11,45118.91,45172.13,849.38832,2024-01-03 05:59:59.999000+00:00,38413990.62070240,36509,395.63958000,17894066.41344710,0
2024-01-03 06:00:00+00:00,45172.12,45363.19,45160.0,45326.93,1264.55564,2024-01-03 06:59:59.999000+00:00,57227694.42049180,40979,654.42999000,29616390.74477980,0
2024-01-03 07:00:00+00:00,45326.92,45384.84,44940.93,45011.77,1780.38521,2024-01-03 07:59:59.999000+00:00,80400621.97350070,66536,782.43216000,35327583.47590930,0
2024-01-03 08:00:00+00:00,45011.77,45200.0,45001.1,45200.0,1462.95207,2024-01-03 08:59:59.999000+00:00,65981824.96356110,55695,689.12826000,31082096.23424730,0
2024-01-03 09:00:00+00:00,45200.0,45500.0,45185.39,45344.67,2006.28796,2024-01-03 09:59:59.999000+00:00,90981020.99645410,98831,1041.81148000,47239451.38476350,0
2024-01-03 10:00:00+00:00,45344.66,45398.37,45045.95,45151.91,1918.59612,2024-01-03 10:59:59.999000+00:00,86742673.97748200,73185,786.04074000,35529592.02784210,0
2024-01-03 11:00:00+00:00,45151.91,45174.07,43500.0,43702.88,7849.69163,2024-01-03 11:59:59.999000+00:00,348280893.03258920,240158,3277.84511000,145345180.05094600,0
2024-01-03 12:00:00+00:00,43702.89,43716.0,40750.0,42789.38,20155.46959,2024-01-03 12:59:59.999000+00:00,850665982.84621150,622894,9540.86885000,402864114.01643080,0
2024-01-03 13:00:00+00:00,42789.39,42820.92,42310.0,42529.4,5587.0456,2024-01-03 13:59:59.999000+00:00,237640960.91213340,154330,2720.27946000,115703677.68644500,0
2024-01-03 14:00:00+00:00,42529.4,42532.0,42050.0,42179.99,4566.2886,2024-01-03 14:59:59.999000+00:00,192910862.94001790,133059,2271.27454000,95955808.22161530,0
2024-01-03 15:00:00+00:00,42180.0,43009.02,42175.14,43000.01,5175.34831,2024-01-03 15:59:59.999000+00:00,220390342.03320310,159868,2797.76666000,119103508.68424550,0
2024-01-03 16:00:00+00:00,43000.01,43567.92,42773.34,42992.67,6973.81609,2024-01-03 16:59:59.999000+00:00,301341280.56914200,210942,3538.92256000,152934693.06367480,0
2024-01-03 17:00:00+00:00,42992.68,43034.59,42600.0,42906.0,2945.17641,2024-01-03 17:59:59.999000+00:00,126012706.70014980,101565,1523.94289000,65205628.17078960,0
2024-01-03 18:00:00+00:00,42906.0,43050.0,42000.0,42255.72,3314.04996,2024-01-03 18:59:59.999000+00:00,141155150.77796610,123905,1571.64216000,67005539.96633720,0
2024-01-03 19:00:00+00:00,42255.72,43011.1,42161.1,42596.67,3662.29946,2024-01-03 19:59:59.999000+00:00,155915291.24124450,105376,1921.69953000,81829776.01511440,0
2024-01-03 20:00:00+00:00,42596.66,42846.17,42518.7,42721.02,1931.53987,2024-01-03 20:59:59.999000+00:00,82473775.75722520,56158,1099.47471000,46946766.01309360,0
2024-01-03 21:00:00+00:00,42721.02,42966.27,42581.1,42917.62,1692.53055,2024-01-03 21:59:59.999000+00:00,72462433.70643720,63788,914.43222000,39149238.65103400,0
2024-01-03 22:00:00+00:00,42917.61,42941.1,42596.24,42749.68,1385.88591,2024-01-03 22:59:59.999000+00:00,59318142.51673160,50447,608.54666000,26045722.18197650,0
2024-01-03 23:00:00+00:00,42749.69,42845.23,42591.09,42845.23,1125.77247,2024-01-03 23:59:59.999000+00:00,48085790.42063740,38540,495.42923000,21163502.81637910,0
2024-01-04 00:00:00+00:00,42845.23,42983.77,42754.0,42874.01,1619.84247,2024-01-04 00:59:59.999000+00:00,69434449.70327030,56572,754.26739000,32328095.29677940,0
2024-01-04 01:00:00+00:00,42874.0,42936.79,42613.77,42708.01,1337.96527,2024-01-04 01:59:59.999000+00:00,57181047.36096240,48011,600.78629000,25674824.84120200,0
2024-01-04 02:00:00+00:00,42708.01,43219.36,42690.02,43138.49,1256.1727,2024-01-04 02:59:59.999000+00:00,53957399.62760700,53220,724.40514000,31113979.96862020,0
2024-01-04 03:00:00+00:00,43138.5,43220.56,43002.15,43102.8,1274.15811,2024-01-04 03:59:59.999000+00:00,54935802.82525590,44494,538.24906000,23208611.42010870,0
2024-01-04 04:00:00+00:00,43102.79,43200.0,42955.5,43149.99,1080.01392,2024-01-04 04:59:59.999000+00:00,46516293.56340110,41721,484.70442000,20879079.67110620,0
2024-01-04 05:00:00+00:00,43149.99,43273.08,43072.7,43183.74,971.30246,2024-01-04 05:59:59.999000+00:00,41931295.31425840,48846,501.31213000,21644998.26404770,0
2024-01-04 06:00:00+00:00,43183.74,43232.95,43086.59,43155.46,989.98669,2024-01-04 06:59:59.999000+00:00,42725688.43785180,42897,389.26843000,16801438.34253240,0
2024-01-04 07:00:00+00:00,43155.46,43261.64,42756.97,42763.08,2402.09322,2024-01-04 07:59:59.999000+00:00,103327286.69643380,96133,1037.23035000,44619235.67678530,0
2024-01-04 08:00:00+00:00,42763.08,42975.38,42699.83,42849.66,1650.32861,2024-01-04 08:59:59.999000+00:00,70709596.65295710,89462,731.65805000,31351061.13281070,0
2024-01-04 09:00:00+00:00,42849.67,43084.38,42849.66,43007.74,1411.97913,2024-01-04 09:59:59.999000+00:00,60667167.44224310,62439,536.67937000,23056185.36855650,0
2024-01-04 10:00:00+00:00,43007.73,43100.0,42616.28,43073.26,2250.33233,2024-01-04 10:59:59.999000+00:00,96614687.37530330,85497,1118.18004000,48012605.64315080,0
2024-01-04 11:00:00+00:00,43073.26,43233.81,42927.33,43176.32,1433.76942,2024-01-04 11:59:59.999000+00:00,61830202.26182030,54283,762.51932000,32885460.39577520,0
2024-01-04 12:00:00+00:00,43176.33,43423.95,43097.06,43378.12,2238.88425,2024-01-04 12:59:59.999000+00:00,96910749.14929490,87027,1232.69157000,53362390.62563390,0
2024-01-04 13:00:00+00:00,43378.11,43484.84,43167.27,43346.68,1658.84054,2024-01-04 13:59:59.999000+00:00,71867328.28085400,59119,841.03966000,36442367.42275380,0
2024-01-04 14:00:00+00:00,43346.67,43753.15,43250.0,43676.07,2649.8067,2024-01-04 14:59:59.999000+00:00,115171258.78172110,98450,1348.76429000,58639270.90190690,0
2024-01-04 15:00:00+00:00,43676.07,44329.99,43608.0,44051.1,5051.47874,2024-01-04 15:59:59.999000+00:00,222248022.52784750,194044,2602.48610000,114478643.61376770,0
2024-01-04 16:00:00+00:00,44051.1,44134.8,43777.86,43915.71,2764.45038,2024-01-04 16:59:59.999000+00:00,121431076.81138030,100316,1303.83466000,57269832.32600080,0
2024-01-04 17:00:00+00:00,43915.7,44225.75,43827.69,43990.01,2510.89188,2024-01-04 17:59:59.999000+00:00,110519635.09358220,80334,1163.49650000,51215082.07979890,0
2024-01-04 18:00:00+00:00,43990.01,44152.09,43881.31,44048.96,1520.18678,2024-01-04 18:59:59.999000+00:00,66942304.76902180,55465,743.46632000,32739099.57988120,0
2024-01-04 19:00:00+00:00,44048.95,44437.5,43910.01,43956.48,2603.99272,2024-01-04 19:59:59.999000+00:00,115098295.23084440,98512,1304.69040000,57679383.12478610,0
2024-01-04 20:00:00+00:00,43956.48,44690.0,43890.9,44113.68,3043.38975,2024-01-04 20:59:59.999000+00:00,134695791.35451270,107009,1636.63904000,72446740.99353170,0
2024-01-04 21:00:00+00:00,44113.68,44589.04,44113.67,44430.86,2538.90479,2024-01-04 21:59:59.999000+00:00,112601808.76261920,88372,1325.10644000,58759626.89940780,0
2024-01-04 22:00:00+00:00,44430.86,44729.58,44150.64,44318.0,2470.81905,2024-01-04 22:59:59.999000+00:00,109918195.13611510,83956,1345.93958000,59884714.89722950,0
2024-01-04 23:00:00+00:00,44318.01,44355.22,44050.0,44151.1,1308.47343,2024-01-04 23:59:59.999000+00:00,57859976.33447710,43765,578.48604000,25582539.35283960,0
2024-01-05 00:00:00+00:00,44151.1,44248.47,43950.84,44211.1,1764.77429,2024-01-05 00:59:59.999000+00:00,77890093.56061460,61232,853.84397000,37684024.20284200,0
2024-01-05 01:00:00+00:00,44211.1,44284.0,42450.0,43376.0,5302.04832,2024-01-05 01:59:59.999000+00:00,230095608.96210170,178314,2401.33076000,104179876.90683930,0
2024-01-05 02:00:00+00:00,43376.0,43972.86,43302.0,43506.0,3111.00846,2024-01-05 02:59:59.999000+00:00,135516112.09794970,118841,1617.21836000,70447033.87711520,0
2024-01-05 03:00:00+00:00,43506.01,43770.0,43409.79,43465.21,1543.67157,2024-01-05 03:59:59.999000+00:00,67231840.52967370,62585,705.06434000,30709841.32476840,0
2024-01-05 04:00:00+00:00,43465.21,43629.99,43187.89,43589.88,1790.05634,2024-01-05 04:59:59.999000+00:00,77734927.63036820,84040,882.69343000,38337999.56354890,0
2024-01-05 05:00:00+00:00,43589.87,43723.13,43507.48,43644.15,947.34888,2024-01-05 05:59:59.999000+00:00,41322827.88532200,46977,483.40029000,21086314.01122920,0
2024-01-05 06:00:00+00:00,43644.16,43926.0,43578.08,43844.82,1112.36781,2024-01-05 06:59:59.999000+00:00,48638491.85878860,60603,612.18401000,26772777.67319000,0
2024-01-05 07:00:00+00:00,43845.08,43926.0,43715.93,43777.47,1099.83728,2024-01-05 07:59:59.999000+00:00,48191706.73711950,54636,529.85419000,23218620.74106580,0
2024-01-05 08:00:00+00:00,43777.48,43947.99,43771.1,43911.44,989.5563,2024-01-05 08:59:59.999000+00:00,43386102.53754640,54415,510.19652000,22368603.31721010,0
2024-01-05 09:00:00+00:00,43911.44,44324.8,43911.44,44147.21,2628.68996,2024-01-05 09:59:59.999000+00:00,115928746.84922600,124775,1363.30736000,60119185.14999660,0
2024-01-05 10:00:00+00:00,44147.22,44157.03,43433.0,43628.18,1876.88721,2024-01-05 10:59:59.999000+00:00,82326257.49692420,83516,862.84640000,37843271.11928080,0
2024-01-05 11:00:00+00:00,43628.19,43916.8,43605.36,43771.34,1560.50376,2024-01-05 11:59:59.999000+00:00,68349147.09541210,73683,791.18780000,34653757.21137360,0
2024-01-05 12:00:00+00:00,43771.34,44110.07,43616.0,43882.52,1865.99113,2024-01-05 12:59:59.999000+00:00,81896596.72899990,90732,981.46772000,43075936.09543100,0
2024-01-05 13:00:00+00:00,43882.52,44096.49,43721.06,43986.01,1994.26258,2024-01-05 13:59:59.999000+00:00,87542084.34672020,116752,1042.20494000,45750388.20269260,0
2024-01-05 14:00:00+00:00,43986.01,44062.36,43100.0,43486.04,3583.28008,2024-01-05 14:59:59.999000+00:00,156463640.00209520,165086,1660.84028000,72539204.75800910,0
2024-01-05 15:00:00+00:00,43488.21,43801.1,43355.54,43500.01,2600.74661,2024-01-05 15:59:59.999000+00:00,113468513.60171120,105610,1320.87384000,57633974.30514450,0
2024-01-05 16:00:00+00:00,43500.01,43592.64,43220.0,43225.99,2401.19219,2024-01-05 16:59:59.999000+00:00,104227800.74052050,88154,1191.34921000,51707347.56743660,0
2024-01-05 17:00:00+00:00,43225.99,43627.57,43100.46,43609.53,2540.97502,2024-01-05 17:59:59.999000+00:00,110212974.99896660,113758,1345.45439000,58370664.09255580,0
2024-01-05 18:00:00+00:00,43609.52,43690.12,43418.0,43610.07,1274.08655,2024-01-05 18:59:59.999000+00:00,55489094.95705530,53441,618.45763000,26934561.33611890,0
2024-01-05 19:00:00+00:00,43610.08,43808.07,43520.15,43600.0,1243.82237,2024-01-05 19:59:59.999000+00:00,54276951.55763310,53608,650.83504000,28402962.47996310,0
2024-01-05 20:00:00+00:00,43600.0,44357.46,43599.99,43955.07,2500.69771,2024-01-05 20:59:59.999000+00:00,109847887.28192480,95316,1414.44465000,62149177.48036940,0
2024-01-05 21:00:00+00:00,43955.07,43971.1,43580.51,43946.26,1609.24913,2024-01-05 21:59:59.999000+00:00,70455615.69595330,67282,768.59867000,33651872.45720260,0
2024-01-05 22:00:00+00:00,43946.26,44048.64,43764.42,43967.44,1024.55085,2024-01-05 22:59:59.999000+00:00,44984950.35282870,42259,485.47101000,21316055.42726600,0
2024-01-05 23:00:00+00:00,43967.44,44318.61,43967.44,44145.11,1709.64887,2024-01-05 23:59:59.999000+00:00,75475950.86326000,69230,921.93945000,40701569.83935990,0
2024-01-06 00:00:00+00:00,44145.12,44214.42,43975.0,44068.8,879.60338,2024-01-06 00:59:59.999000+00:00,38779432.01486520,48911,396.46807000,17480340.60376200,0
2024-01-06 01:00:00+00:00,44068.79,44094.4,43906.19,43970.64,857.49986,2024-01-06 01:59:59.999000+00:00,37734853.07762530,40279,337.35385000,14846496.68213400,0
2024-01-06 02:00:00+00:00,43970.65,44009.24,43823.06,43909.31,718.07637,2024-01-06 02:59:59.999000+00:00,31530634.14640240,34887,333.92669000,14661749.45158830,0
2024-01-06 03:00:00+00:00,43909.31,44018.57,43812.5,43931.1,668.28232,2024-01-06 03:59:59.999000+00:00,29356107.52010680,30100,367.38841000,16140409.50765530,0
2024-01-06 04:00:00+00:00,43931.1,43971.1,43832.0,43850.0,422.35739,2024-01-06 04:59:59.999000+00:00,18540306.71171710,28676,195.58138000,8585956.53619100,0
2024-01-06 05:00:00+00:00,43850.01,43871.1,43588.0,43698.72,1174.66016,2024-01-06 05:59:59.999000+00:00,51365442.72034180,56472,545.08531000,23837788.63114620,0
2024-01-06 06:00:00+00:00,43698.72,43700.34,43425.0,43454.7,1659.55792,2024-01-06 06:59:59.999000+00:00,72306703.16524180,63816,771.50899000,33617765.63268440,0
2024-01-06 07:00:00+00:00,43454.7,43668.02,43397.05,43653.2,986.22209,2024-01-06 07:59:59.999000+00:00,42945533.73823020,51781,570.27099000,24833936.29058490,0
2024-01-06 08:00:00+00:00,43653.2,43744.37,43551.28,43692.33,813.66676,2024-01-06 08:59:59.999000+00:00,35515066.23850250,49970,417.72527000,18232111.38186370,0
2024-01-06 09:00:00+00:00,43692.33,43756.0,43636.7,43651.9,562.07964,2024-01-06 09:59:59.999000+00:00,24563697.27242190,41253,263.08920000,11497242.56467660,0
2024-01-06 10:00:00+00:00,43651.9,43771.1,43584.0,43694.48,677.68295,2024-01-06 10:59:59.999000+00:00,29591829.56205310,41133,390.81176000,17066140.47903980,0
2024-01-06 11:00:00+00:00,43694.47,43705.23,43616.02,43671.96,396.12062,2024-01-06 11:59:59.999000+00:00,17296948.75435480,28620,195.75242000,8547331.61701750,0
2024-01-06 12:00:00+00:00,43671.97,43750.0,43527.27,43607.96,531.76575,2024-01-06 12:59:59.999000+00:00,23213409.17866790,33554,296.71173000,12953267.12024720,0
2024-01-06 13:00:00+00:00,43607.95,43740.27,43542.0,43704.07,473.0935,2024-01-06 13:59:59.999000+00:00,20653132.92723970,31112,254.66082000,11118444.68640940,0
2024-01-06 14:00:00+00:00,43704.08,43920.08,43703.41,43828.21,998.40603,2024-01-06 14:59:59.999000+00:00,43767749.67597170,49969,560.19856000,24558828.76506240,0
2024-01-06 15:00:00+00:00,43828.2,43898.0,43791.1,43867.17,606.8731,2024-01-06 15:59:59.999000+00:00,26612134.84740660,33533,321.35631000,14091164.56663020,0
2024-01-06 16:00:00+00:00,43867.17,43978.78,43828.5,43872.34,762.52286,2024-01-06 16:59:59.999000+00:00,33468015.82117060,39806,429.96185000,18873338.61280230,0
2024-01-06 17:00:00+00:00,43872.35,44000.0,43842.97,43963.72,618.69382,2024-01-06 17:59:59.999000+00:00,27178178.22120670,33064,366.87712000,16116726.18435700,0
2024-01-06 18:00:00+00:00,43963.73,44148.58,43884.04,43995.89,883.24997,2024-01-06 18:59:59.999000+00:00,38881899.38226440,51099,505.99810000,22276746.23209080,0
2024-01-06 19:00:00+00:00,43995.89,44017.46,43830.88,43906.36,706.77767,2024-01-06 19:59:59.999000+00:00,31029627.50169830,38543,350.93266000,15407075.83686290,0
2024-01-06 20:00:00+00:00,43906.35,43961.33,43611.19,43826.44,727.31918,2024-01-06 20:59:59.999000+00:00,31875387.12926500,40537,340.62260000,14926969.41120000,0
2024-01-06 21:00:00+00:00,43826.45,43935.21,43723.76,43889.43,583.21345,2024-01-06 21:59:59.999000+00:00,25575267.39659730,30835,284.74810000,12488590.96714210,0
2024-01-06 22:00:00+00:00,43889.43,43928.0,43740.0,43878.61,480.5904,2024-01-06 22:59:59.999000+00:00,21075571.13353140,27300,246.72141000,10819095.94350170,0
2024-01-06 23:00:00+00:00,43878.62,43980.0,43732.5,43968.32,646.74625,2024-01-06 23:59:59.999000+00:00,28355955.35472360,31392,304.81913000,13364269.65922790,0
2024-01-07 00:00:00+00:00,43968.32,44259.29,43915.56,44119.11,1359.49776,2024-01-07 00:59:59.999000+00:00,59951418.42573590,56142,781.09630000,34442984.49609190,0
2024-01-07 01:00:00+00:00,44119.11,44160.0,43963.89,43967.72,668.136,2024-01-07 01:59:59.999000+00:00,29446868.06368450,33557,291.42035000,12844597.28699700,0
2024-01-07 02:00:00+00:00,43967.71,44089.1,43833.4,43930.28,741.95675,2024-01-07 02:59:59.999000+00:00,32616816.39083490,33963,324.21077000,14252424.47835300,0
2024-01-07 03:00:00+00:00,43930.28,44034.92,43904.18,43940.41,627.84726,2024-01-07 03:59:59.999000+00:00,27606718.99175850,31239,325.53174000,14313054.07921530,0
2024-01-07 04:00:00+00:00,43940.41,44035.9,43885.24,44000.0,545.34387,2024-01-07 04:59:59.999000+00:00,23972988.05542590,29913,282.94057000,12438081.48067430,0
2024-01-07 05:00:00+00:00,44000.01,44067.84,43843.52,43885.47,519.68969,2024-01-07 05:59:59.999000+00:00,22855679.79007890,28455,243.08386000,10691242.43824620,0
2024-01-07 06:00:00+00:00,43885.48,44088.01,43858.0,44022.0,705.67701,2024-01-07 06:59:59.999000+00:00,31032054.00890960,37878,380.14593000,16717483.99372220,0
2024-01-07 07:00:00+00:00,44021.99,44100.0,43991.1,44080.0,576.4073,2024-01-07 07:59:59.999000+00:00,25392022.89177160,26675,289.43684000,12749742.22986970,0
2024-01-07 08:00:00+00:00,44080.0,44167.81,44000.0,44017.99,866.45352,2024-01-07 08:59:59.999000+00:00,38208917.06140780,39176,418.45584000,18454427.68317560,0
2024-01-07 09:00:00+00:00,44018.0,44065.0,43880.65,43938.9,745.22164,2024-01-07 09:59:59.999000+00:00,32768551.70979680,41350,367.31176000,16151130.78384930,0
