ts,bar_idx,setup_type,side,entry,vol_z_1m,vol_z_15m,vol_z_1h,atr_1h_pct,atr_ratio_20,bb_width_pct,ema50_200_spread_pct,adx_1h,trend_slope_6h_pct,rsi_1h,rsi_15m,mfi_1h,eth_rsi_1h,btc_eth_corr_30h,session,hour_utc,last5_close_lean,last5_wick_imbalance,verdict,pnl_pct,hold_minutes,class
1755697560000,151320,long_pdl_bounce,long,112659.2,0.35803281569594503,3.6441666505400465,1.6390239062611833,0.4403633102050001,0.8540403257736968,1.1747490061705677,-2.302741293434087,35.3373274691096,-0.7022460895938796,47.43978605787704,35.28610623137186,51.72938607292201,50.0,0.0,EU,13,0.19531473131119242,8.824209245749078,TP2,1.372,86,TRUE
1755791160000,152880,long_pdl_bounce,long,112643.9,1.0178002853711574,0.013893372011750236,3.4470902463666553,0.46494715890386273,0.7191369055528449,1.83796514653554,-1.9276126258326587,29.92562301834331,-0.5157754867947064,20.541539733790586,42.410018885350866,23.434480316748775,50.0,0.0,US,15,0.20765075793190774,5.510975609763228,SL,-0.6131,211,FALSE
1755863160000,154080,long_pdl_bounce,long,112146.9,2.64819761158597,-1.0780193407018694,0.4287320950549515,0.39967948717948565,0.8596234637109106,1.0666297492412746,-2.0589796771024247,4.871184782199223,-0.8141767907822931,44.35976500847618,20.57957933143095,44.04359265196227,50.0,0.0,EU,11,0.6419049291451333,28.189300411603664,TP2,1.4572,113,TRUE
1756032360000,156900,long_pdl_bounce,long,114674.1,0.4419122871416603,-0.47502810327516465,0.3281653730833792,0.2692659216898195,0.7523579017646845,0.7289762982078162,-0.36713666743567913,38.36023757795009,-0.33332088842737373,36.26428318547758,40.50069265782702,43.6101178483045,50.0,0.0,EU,10,0.9063254382747872,8.206422018374651,EXPIRE,-0.0948,240,NEUTRAL
1756057560000,157320,long_pdl_bounce,long,114245.7,0.5388772788647637,1.8702263850404595,1.8816708515399296,0.26358240297309915,1.0250496092438397,1.1966867761505395,-0.27252043653222585,33.392291938184265,-0.2674099291363713,25.37663799340794,49.06131398168521,34.75677113946578,50.0,0.0,US,17,0.46560671477902105,1.6486372576566843,SL,-0.5905,1,FALSE
1756129560000,158520,long_pdl_bounce,long,110393.1,1.4849313920105265,1.738779152550699,0.36340861703615046,0.6545119448556485,2.483139759987874,3.270985518165543,-1.1128272692385504,62.93393457877021,-0.0178098143196831,31.841847471155873,54.58379013716145,17.99550788185448,50.0,0.0,EU,13,0.20320469195260826,1.0794955702770035,TP1,-0.0825,10,TRUE
1756169160000,159180,long_pdl_bounce,long,109231.1,1.7970730550472382,1.0581716476405352,1.1438223547987563,0.8330871529785048,1.0046999027978185,3.6425360220348315,-1.6223452908677778,40.58105144872688,-2.938242696585229,35.30829342858469,43.786412731259404,25.70739871300387,50.0,0.0,ASIA,0,0.2896707032136693,1.2507707737453777,EXPIRE,0.576,240,NEUTRAL
1756435560000,163620,long_pdl_bounce,long,111147.0,2.142798337065074,-0.08784059529033403,0.261427909513613,0.50996175525636,0.8418091368071766,1.9293095810777001,-0.3957898166036698,53.55465813247455,-0.43118790296802983,26.73181985595012,28.280237701621942,25.353039132139713,50.0,0.0,ASIA,2,0.6361099184198851,0.8720379146915509,SL,-0.3904,79,FALSE
1756449960000,163860,long_pdl_bounce,long,111009.8,0.4427134804022582,3.1600008933231707,3.0126948497132613,0.41097692084464504,0.8633051204042704,2.114949814877135,-0.5054659735165792,53.22124871734198,-0.8212854544712418,32.88061643411247,38.510782603881026,23.318343770533176,50.0,0.0,ASIA,6,0.6707177336417782,1.6886189258289865,SL,-0.6308,18,FALSE
1756475160000,164280,long_pdl_bounce,long,108992.5,1.7096057806110518,2.7104606854979267,2.3318665800751495,0.660691506454175,1.2810186824312804,3.672332393058563,-0.8410496715614625,44.139577784099046,-0.8300719382348866,22.22156225016934,35.513976272109545,22.128213533968278,50.0,0.0,EU,13,0.22936554353690092,6.066511085180217,SL,-0.6664,19,FALSE
1756640760000,167040,long_pdl_bounce,long,108242.6,1.3553863270116364,0.8437218372652214,0.542336289859269,0.3053227273762479,0.9047648573094346,1.0427938054457113,-1.6613193122780767,2.323612968291317,-0.33753276230417767,46.325477257528746,29.62948108099374,40.086406950021754,50.0,0.0,EU,11,0.9995233818145774,0.6666666668283546,EXPIRE,0.5385,240,NEUTRAL
1756683960000,167760,long_pdl_bounce,long,108079.5,1.728260766413539,1.607258582876088,1.6608271439516673,0.29892528873787905,1.1630161559558034,0.9939525192154183,-1.953037817534374,21.02201368445409,-0.6858367355888818,44.59447719516006,22.962884733434663,39.97316282841935,50.0,0.0,US,23,0.625804888164632,4.979177789643089,SL,-0.5844,147,FALSE
1756698360000,168000,long_pdl_bounce,long,107386.8,1.0775176968447548,0.48840241773451315,1.162102900624169,0.39351128215043446,1.5125037246721897,1.6325396731762087,-1.9787419013125127,38.60592196777528,-1.2631275043611216,35.84275580756835,45.15932532172555,41.87962607441555,50.0,0.0,ASIA,3,0.8427305799449236,0.511754334410534,TP2,1.152,189,TRUE
1757004360000,173100,long_pdl_bounce,long,109249.1,0.6951543182369824,-0.14016646922553386,0.6067258129977453,0.44440027664371307,0.8466862744260776,2.770037553998038,0.482172589417769,61.02832738313745,-1.0761387218488956,20.962429455999285,23.258279523432165,21.40591529714223,50.0,0.0,US,16,0.710221478552987,0.387656313029571,NO_FILL,0.0,0,NEUTRAL
1757184360000,176100,long_pdl_bounce,long,109951.7,2.835714053520743,-0.5434085350228665,-0.3520593293176683,0.19720877246641916,0.283643127749095,0.9711995404749518,0.12010242484917372,47.39290302573888,-0.5454894219732156,31.4858827427815,30.731525853957578,30.150000401704816,50.0,0.0,US,18,0.24821873339307604,0.005249343831183937,NO_FILL,0.0,0,NEUTRAL
1757187960000,176160,long_pdl_bounce,long,109825.5,2.13497619311121,-0.5305673648037968,-0.3988881385299271,0.20219368335630525,0.2966130472330706,1.1134866721825982,0.13080815307836474,45.80347770526234,-0.8098393301700945,30.999375636316657,41.33546557830656,30.160213093455553,50.0,0.0,US,19,0.19999706460516795,1.5000000007275958,NO_FILL,0.0,0,NEUTRAL
1757781960000,186060,long_pdl_bounce,long,115098.6,0.27285000838037526,1.270955356315596,1.9244876847342143,0.22672536162053683,0.6199339497695053,0.6223372117152891,1.7534381259591967,35.80561585323182,-0.5209595232761972,32.42381222187559,24.157464095668374,47.96787029244134,50.0,0.0,US,16,0.6761914984017431,3.5205069511570923e-05,NO_FILL,0.0,0,NEUTRAL
1757929560000,188520,long_pdl_bounce,long,114653.0,1.422003766507272,0.2443993586273918,1.9046534016415415,0.46983004044634086,2.07997333906581,1.5251596962684617,1.2713889697108312,10.984015522498112,-0.49968188438782174,41.97349073558169,22.34023866964415,39.7989046421596,50.0,0.0,EU,9,0.2284864710241842,37.50000000082795,EXPIRE,-0.0374,240,NEUTRAL
1758293160000,194580,long_pdl_bounce,long,115852.2,2.050145184475767,3.3592469616368876,3.1687182563634937,0.2931739436979856,0.9669498222918479,1.50496077093254,0.8707987014104838,75.70399441176879,-0.8689067729721569,17.92959791276523,27.577342005818778,12.780125473684663,50.0,0.0,US,14,0.18298379915764817,1.4630457201798517,EXPIRE,-0.438,240,NEUTRAL
1758307560000,194820,long_pdl_bounce,long,115284.4,0.5043050403894317,-0.5202910389941735,-0.2203948056902296,0.30915547286278466,1.006119734712129,1.9192109839137765,0.5986803183756285,67.92741351338749,-0.6499174216797182,21.91444973496162,35.96524475274441,17.28954350704312,50.0,0.0,US,18,0.45003869688246523,3253.9999969702912,EXPIRE,0.1503,240,NEUTRAL
