ts,bar_idx,setup_type,side,entry,vol_z_1m,vol_z_15m,vol_z_1h,atr_1h_pct,atr_ratio_20,bb_width_pct,ema50_200_spread_pct,adx_1h,trend_slope_6h_pct,rsi_1h,rsi_15m,mfi_1h,eth_rsi_1h,btc_eth_corr_30h,session,hour_utc,last5_close_lean,last5_wick_imbalance,verdict,pnl_pct,hold_minutes,class
1747525560000,15120,short_rally_fade,short,103500.0,3.0226991657074986,-0.643822006416428,-0.983872340985717,0.3195058835768576,0.6546390197725112,0.9377177341265851,-0.012716827171597883,11.22564068090503,-0.003665261552772384,55.27936627410669,47.7477391627515,38.18235331342915,50.0,0.0,US,23,0.5628860942380915,0.6294784580489393,EXPIRE,-0.1599,120,NEUTRAL
1747536360000,15300,short_rally_fade,short,103616.7,0.4373347460819226,0.2632512226320653,-0.896762442803209,0.3154873007901686,0.7915750286822583,0.7955194562863142,-0.07912784772566599,7.947841015926755,-0.024513398400569934,58.54791670915493,62.70132024607667,38.09006050565914,50.0,0.0,ASIA,2,0.5989544313042269,10.0,EXPIRE,-0.0737,120,NEUTRAL
1747554360000,15600,short_rally_fade,short,103947.0,1.3259404159754271,3.532806239112694,0.7873835726473909,0.2921632678119878,0.771729550764299,1.0430802585468004,0.001540565573933604,52.83376632140109,0.6468671783816332,65.99623694284077,78.4503880085329,41.968047299824256,50.0,0.0,ASIA,7,0.7991107544804901,10.0,EXPIRE,0.0155,120,NEUTRAL
1747565160000,15780,short_rally_fade,short,104156.2,1.413495973834765,-0.4920185765259915,-0.4867446459633626,0.2620517339484724,0.670314904508828,1.2238298835970154,-0.04027438090716937,44.14514641896579,0.4855110555356755,62.11567587561691,62.487264823745825,46.56637469766267,50.0,0.0,EU,10,0.20341880341950502,59.000000029831426,SL,-0.7832,48,FALSE
1747575960000,15960,short_rally_fade,short,104661.9,-0.584971268809867,2.406189183307666,3.283730798931587,0.2854994680705954,0.8566147018899998,1.5953546208373335,0.04848293450010505,76.40420125032624,0.7896601394600186,81.51455840355676,85.35827669553615,69.4955290766804,50.0,0.0,EU,13,0.3549323934954923,0.4392110368611034,SL,-0.7831,50,FALSE
1747579560000,16020,short_rally_fade,short,105647.5,0.40127922901323304,2.238324833354142,3.490289466522044,0.3306596029547079,0.950632875236469,2.088963309675655,0.14066746690251028,81.35792479044856,1.3070090870404576,83.3068149345037,82.29912490055771,77.02921991738945,50.0,0.0,US,14,0.7147645528055077,1.7925130586182623,EXPIRE,0.3345,120,NEUTRAL
1747583160000,16080,short_rally_fade,short,105705.1,-1.289746372922398,0.47514109419361006,1.7524145578078254,0.3596258458272513,1.0579857997465416,2.5613898974946583,0.19932436440748144,82.25213308719871,1.5880852401036427,88.41242886147856,85.69373152900961,82.53678331819194,50.0,0.0,US,15,0.4224467567591931,0.7761648325913055,TP1,1.0792,120,TRUE
1747586760000,16140,short_rally_fade,short,105891.4,-0.26577856848395714,1.341049372256602,1.251617998655794,0.4058066173895906,1.163656198329004,3.0553259652332105,0.18047839761272017,83.99674954454318,1.892422846417104,89.17904306098936,85.72332192290526,84.48634786750566,50.0,0.0,US,16,0.7837580738124064,0.032093189112576526,TP2,1.6692,73,TRUE
1747705560000,18120,short_rally_fade,short,106645.5,-0.884367121708018,0.2435649471318684,0.4853664692855699,0.7492860497886322,0.7508821625152742,4.914028603123486,0.5326181231864514,52.73299560455945,0.8835484473221108,80.28209871718033,72.09521539780403,84.02905981226961,50.0,0.0,ASIA,1,0.5362862096888213,0.6403313157054775,EXPIRE,0.8175,120,NEUTRAL
1747763160000,19080,short_rally_fade,short,106608.5,1.3039422115226942,0.17455170686495797,1.3801579284585823,0.5733108096792352,0.880850657500238,2.093248405022635,0.693417131953697,9.77602980340235,0.9472570181902272,54.2988599524212,77.99581263598682,49.52221463896887,50.0,0.0,US,17,0.8652814326149821,0.38859247967485966,EXPIRE,0.0575,120,NEUTRAL
